"","des","id","type","tfs","tfs_zulu","x","sv_id","start_speed","end_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","x0","y0","z0","vx0","vy0","vz0","ax","ay","az","break_y","break_angle","break_length","pitch_type","type_confidence","zone","nasty","spin_dir","spin_rate","cc","mt","url","inning_side.x","inning","next_.x","num","on_1b","on_2b","on_3b","count","remove","away","home","event_num.x","play_guid.x","code","pitcher","batter","b","s","o","start_tfs","start_tfs_zulu","stand","b_height","p_throws","atbat_des","event","score","home_team_runs","away_team_runs","event2","event3","batter_name","pitcher_name","event4","end_tfs_zulu","team_name","tmax","tmin","tdmean","tmean","heat_index","rh","y","m","d"
"729","Ball",271,"B","012504","2018-09-02T01:25:04Z",91.79,"180902_012510",93.6,85.3,3.92170791917922,1.84240255400298,-7.87284760859492,8.2142907839292,0.66151517349937,3.57090018771166,-3.00695565068668,50,5.2553793269556,12.6169528665639,-135.823399884016,-1.4188312117489,-14.8043191769811,27.9036119758055,-16.727670241542,23.8,35.7,4.5,"FF",2,3,49,223.783,2285.31,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",32,NA,NA,NA,"3-1","","min","tex","271","84fd7140-fc79-4767-8d52-7c97f1d3fe7c","B",621244,608597,4,1,2,"012358","2018-09-02T01:23:58Z","L","6-5","R","Ronald Guzman walks.  ","Walk",NA,"5","2",NA,NA,"Ronald Guzman","Jose Berrios",NA,"2018-09-02T01:25:11Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"730","Swinging Strike",275,"S","012544","2018-09-02T01:25:44Z",108.95,"180902_012549",91.5,82.7,3.29915641839217,1.49525668065501,-7.23184342282027,8.89636073766426,0.210811107964926,3.28951598418531,-3.08377228653434,50,5.21333403794203,11.0771223030995,-132.769046576934,-1.90772860790328,-12.8548207943463,29.5339750456216,-16.3604978034284,23.8,31.8,4.5,"FF",2,2,53,219.107,2226.862,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",33,608597,NA,NA,"0-0","","min","tex","275","0d9e3669-8b17-4d4f-be36-92e408c9b4aa","S",621244,643396,0,2,3,"012540","2018-09-02T01:25:40Z","R","5-10","R","Isiah Kiner-Falefa flies out to left fielder Robbie Grossman.  ","Flyout",NA,"5","2",NA,NA,"Isiah Kiner-Falefa","Jose Berrios",NA,"2018-09-02T01:27:50Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"731","Foul",276,"S","012605","2018-09-02T01:26:05Z",112.37,"180902_012610",91.4,83.3,3.35552375066896,1.54493481407177,-6.71162625210187,8.11000883371609,0.121291361743744,2.4050105971006,-3.05126459570028,50,5.15927010071977,10.5851973244611,-132.671852793664,-3.81951673542732,-11.9421314429716,28.8373111534861,-17.7437468891456,23.8,27.6,4.8,"FF",2,5,18,219.609,2048.246,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",33,608597,NA,NA,"0-1","","min","tex","276","dbd5864c-778b-4418-919c-0136fa21e859","F",621244,643396,0,2,3,"012540","2018-09-02T01:25:40Z","R","5-10","R","Isiah Kiner-Falefa flies out to left fielder Robbie Grossman.  ","Flyout",NA,"5","2",NA,NA,"Isiah Kiner-Falefa","Jose Berrios",NA,"2018-09-02T01:27:50Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"732","Foul",277,"S","012634","2018-09-02T01:26:34Z",108.22,"180902_012640",92.1,84.2,3.47879996772722,1.64425771442702,-6.89733136226995,9.19499884873868,0.224191076552829,3.45328995091085,-2.98435649509141,50,5.36203340640542,10.8623564868198,-133.7585724629,-2.13367354297071,-12.5556081215085,27.5584183284781,-15.4358644445263,23.8,33.1,4.2,"FF",2,2,38,216.873,2269.461,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",33,608597,NA,NA,"0-2","","min","tex","277","68b47968-93bc-4bb5-a086-97f23a9ea838","F",621244,643396,0,2,3,"012540","2018-09-02T01:25:40Z","R","5-10","R","Isiah Kiner-Falefa flies out to left fielder Robbie Grossman.  ","Flyout",NA,"5","2",NA,NA,"Isiah Kiner-Falefa","Jose Berrios",NA,"2018-09-02T01:27:50Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"733","In play, out(s)",278,"X","012732","2018-09-02T01:27:32Z",116.35,"180902_012746",80.2,74,3.35552375066896,1.49525668065501,2.07537056776835,0.345928850426374,0.0168995857705016,2.41513920861898,-3.38134419761429,50,5.26397761901453,7.2053087940176,-116.540736542469,0.320358458342164,2.86100648443868,21.4155851253,-31.6971676082302,23.8,-7.3,9.4,"CU",2,5,3,99.462,361.071,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",4,"Y",33,608597,NA,NA,"0-2","","min","tex","278","b4da1cca-2347-4642-815b-c3899e5a1df5","X",621244,643396,0,2,3,"012540","2018-09-02T01:25:40Z","R","5-10","R","Isiah Kiner-Falefa flies out to left fielder Robbie Grossman.  ","Flyout",NA,"5","2",NA,NA,"Isiah Kiner-Falefa","Jose Berrios",NA,"2018-09-02T01:27:50Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"734","Ball",321,"B","014053","2018-09-02T01:40:53Z",67.97,"180902_014058",81.6,74.9,3.42949896166128,1.64425771442702,-10.7114994075174,-2.91980384949323,1.28651936233448,3.44691556698316,3.08335541704814,50,6.3754272912668,-0.949107092689918,-118.610993257527,0.890182527760967,-15.2893306630345,22.2710520644273,-36.3417047199338,23.8,23.1,11.2,"CU",2,12,95,285.248,1938.338,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",38,NA,NA,NA,"0-0","","min","tex","321","323b1169-4fce-4dfb-9f47-e6c750911c51","B",607755,425783,3,2,0,"014052","2018-09-02T01:40:52Z","L","5-11","L","Shin-Soo Choo reaches on a missed catch error by pitcher Andrew Vasquez, assist to first baseman Joe Mauer.  ","Field Error",NA,"5","3",NA,NA,"Shin-Soo Choo",NA,NA,"2018-09-02T01:42:46Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"735","Ball",322,"B","014112","2018-09-02T01:41:12Z",68.16,"180902_014117",82.2,75.1,3.38018530951865,1.59460184859934,-10.7211087611261,-3.27381409987406,1.28143231372366,3.73024136651226,3.17734808626707,50,6.34309183623144,-1.1866562175146,-119.424774198402,1.67110459317405,-15.464577238222,23.2608068647752,-36.8963354149181,23.8,23.1,11.2,"CU",2,12,49,286.981,1964.288,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",38,NA,NA,NA,"1-0","","min","tex","322","dcd48857-f117-4102-8cfd-4f5155990d40","B",607755,425783,3,2,0,"014052","2018-09-02T01:40:52Z","L","5-11","L","Shin-Soo Choo reaches on a missed catch error by pitcher Andrew Vasquez, assist to first baseman Joe Mauer.  ","Field Error",NA,"5","3",NA,NA,"Shin-Soo Choo",NA,NA,"2018-09-02T01:42:46Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"736","Called Strike",323,"S","014129","2018-09-02T01:41:29Z",117.02,"180902_014134",89.2,81.3,3.47879996772722,1.50895990205847,10.044501267972,4.44864965538457,-0.000454153721839991,2.83732140612499,2.44007076139367,50.0000000000001,6.57180387320151,-9.57249426663944,-129.416537612076,-4.72718898448699,17.0473401047574,26.8280348645834,-24.6238833805775,23.8,-30.7,7.1,"SI",2,2,11,113.889,2090.077,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",38,NA,NA,NA,"2-0","","min","tex","323","b203921b-be04-498c-9b5e-0e122dc2890d","C",607755,425783,3,2,0,"014052","2018-09-02T01:40:52Z","L","5-11","L","Shin-Soo Choo reaches on a missed catch error by pitcher Andrew Vasquez, assist to first baseman Joe Mauer.  ","Field Error",NA,"5","3",NA,NA,"Shin-Soo Choo",NA,NA,"2018-09-02T01:42:46Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"737","Called Strike",324,"S","014144","2018-09-02T01:41:44Z",92.81,"180902_014149",81.9,75,3.31915936676358,1.64425771442702,-9.09868531281662,-3.44821268130444,0.634735130925374,3.11108318695136,3.11147222865606,50,6.29721656542073,-3.03866125504858,-118.91164563831,0.431769375664117,-13.0091564193804,23.1043730503311,-37.1042485354529,23.8,20,11.2,"CU",2,3,38,290.756,1697.342,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",38,NA,NA,NA,"2-1","","min","tex","324","3588ff57-58ef-4e27-b993-171b4d2d8543","C",607755,425783,3,2,0,"014052","2018-09-02T01:40:52Z","L","5-11","L","Shin-Soo Choo reaches on a missed catch error by pitcher Andrew Vasquez, assist to first baseman Joe Mauer.  ","Field Error",NA,"5","3",NA,NA,"Shin-Soo Choo",NA,NA,"2018-09-02T01:42:46Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"738","Ball",325,"B","014201","2018-09-02T01:42:01Z",132.83,"180902_014206",83.6,77.1,3.4541510473071,1.69390234295147,-9.25670215889957,-4.3041991330982,-0.414660636681558,1.51984340569492,2.97683817895564,50,6.11836350890502,-5.24124777152539,-121.458494826993,-2.94648320178729,-13.763156275297,24.8270568629306,-38.5736673722821,23.9,20.4,11.4,"CU",2,13,37,294.938,1812.996,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",38,NA,NA,NA,"2-2","","min","tex","325","cfc09783-edb8-4d65-9647-2cbbd6232353","B",607755,425783,3,2,0,"014052","2018-09-02T01:40:52Z","L","5-11","L","Shin-Soo Choo reaches on a missed catch error by pitcher Andrew Vasquez, assist to first baseman Joe Mauer.  ","Field Error",NA,"5","3",NA,NA,"Shin-Soo Choo",NA,NA,"2018-09-02T01:42:46Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"739","In play, no out",326,"X","014219","2018-09-02T01:42:19Z",103.18,"180902_014227",82.4,75.8,3.31915936676358,1.64425771442702,-8.15033335729423,-5.43876297712312,0.362451661663717,2.45566497342769,3.10598558690812,50,6.18809291675572,-3.97799321354096,-119.774969858589,-0.325179714431462,-11.7819430566537,24.1913816719576,-40.0362049721251,23.8,17.2,11.8,"CU",2,6,16,303.716,1715.665,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",38,NA,NA,NA,"3-2","","min","tex","326","db30450f-952a-4103-8b9e-600e07492294","D",607755,425783,3,2,0,"014052","2018-09-02T01:40:52Z","L","5-11","L","Shin-Soo Choo reaches on a missed catch error by pitcher Andrew Vasquez, assist to first baseman Joe Mauer.  ","Field Error",NA,"5","3",NA,NA,"Shin-Soo Choo",NA,NA,"2018-09-02T01:42:46Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"740","Ball",331,"B","014318","2018-09-02T01:43:18Z",114.13,"180902_014324",90.1,82.7,3.38018530951865,1.54493481407177,9.12168512908614,2.27723232310621,0.0752015527079115,4.47312746555962,2.45240982897629,50,6.71173796645893,-9.24496273818296,-130.857446857432,-0.373693526897461,15.9714505758105,25.0805898951415,-28.1867695631933,23.8,-26.8,7.3,"SI",2,12,29,104.018,1825.058,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",39,425783,NA,NA,"0-0","","min","tex","331","cd89bc09-b1fe-4aae-ade9-f5c41e6053ae","B",607755,596059,1,0,0,"014314","2018-09-02T01:43:14Z","L","5-11","L","Rougned Odor singles on a ground ball to left fielder Robbie Grossman.   Shin-Soo Choo to 3rd.  ","Single",NA,"5","3",NA,NA,"Rougned Odor",NA,NA,"2018-09-02T01:44:09Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"741","In play, no out",332,"X","014340","2018-09-02T01:43:40Z",113.37,"180902_014353",81,74.8,3.42949896166128,1.54493481407177,-9.08637278363179,-3.59546450704796,0.0955913240718303,2.22100693733484,2.9021602953518,50,6.28583195644791,-3.77842007664021,-117.729058843039,-1.43269615880105,-12.7355481541431,22.6288357471286,-37.2134864549622,23.9,19.5,11.5,"CU",2,5,11,291.589,1687.812,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",39,425783,NA,NA,"1-0","","min","tex","332","4b18454a-6c3b-4016-a7e1-9163a8ec11ac","D",607755,596059,1,0,0,"014314","2018-09-02T01:43:14Z","L","5-11","L","Rougned Odor singles on a ground ball to left fielder Robbie Grossman.   Shin-Soo Choo to 3rd.  ","Single",NA,"5","3",NA,NA,"Rougned Odor",NA,NA,"2018-09-02T01:44:09Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"742","Ball",338,"B","014433","2018-09-02T01:44:33Z",131.52,"180902_014439",89.9,82,3.50344571931867,1.5200971303148,11.0460315738689,5.41449886730195,-0.381101381136268,1.16672922428675,2.2990958398439,50,6.40100836348245,-10.5734365450436,-130.097216627372,-8.99476305597834,18.9468765672932,27.0835511879194,-22.8867455982164,23.8,-34.4,7.1,"SI",2,13,58,116.113,2353.043,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",40,596059,NA,425783,"0-0","","min","tex","338","3e588100-acc4-4f7d-b5ee-13bd3ff08861","B",607755,462101,1,1,1,"014430","2018-09-02T01:44:30Z","R","6-0","L","Elvis Andrus flies out to right fielder Max Kepler.  ","Flyout",NA,"5","3",NA,NA,"Elvis Andrus",NA,NA,"2018-09-02T01:45:37Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"743","Foul",339,"S","014451","2018-09-02T01:44:51Z",127.07,"180902_014458",89.4,82.2,3.42949896166128,1.5200971303148,9.55268623816543,6.47045421518801,-0.264047185851101,3.06624420416549,2.39665033690411,50,6.5663745013312,-10.0137188163998,-129.713691872754,-4.87003779446739,16.352909951427,25.9259985308279,-21.0975039607271,23.8,-33.2,6.2,"SI",2,1,38,124.112,2209.062,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",40,596059,NA,425783,"1-0","","min","tex","339","cfda5af9-9c86-44db-9007-a71e8cc571eb","F",607755,462101,1,1,1,"014430","2018-09-02T01:44:30Z","R","6-0","L","Elvis Andrus flies out to right fielder Max Kepler.  ","Flyout",NA,"5","3",NA,NA,"Elvis Andrus",NA,NA,"2018-09-02T01:45:37Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"744","In play, out(s)",340,"X","014519","2018-09-02T01:45:19Z",125.03,"180902_014532",82.5,76.4,3.35552375066896,1.47041347401138,-5.79667546304908,-3.11755928106187,-0.210256030450889,2.62278808447845,2.87794277152704,49.9999999999999,6.22098593102885,-5.53343397996155,-119.862821070577,-0.779746503141466,-8.46418102370879,22.368859504916,-36.7262416669916,23.9,14.2,10.5,"CU",2,5,14,298.273,1163.247,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",40,596059,NA,425783,"1-1","","min","tex","340","1095a374-6132-4a5f-8102-56465c4f302a","X",607755,462101,1,1,1,"014430","2018-09-02T01:44:30Z","R","6-0","L","Elvis Andrus flies out to right fielder Max Kepler.  ","Flyout",NA,"5","3",NA,NA,"Elvis Andrus",NA,NA,"2018-09-02T01:45:37Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"745","Ball",350,"B","014720","2018-09-02T01:47:20Z",115.25,"180902_014725",82.2,75.3,3.72511433760864,1.81796431196867,-11.0233913866337,-2.32689290801539,0.0457680802989093,3.9821175940179,2.97917952807648,50,6.43083347401811,-3.53989935946222,-119.427652487171,1.7637942639088,-15.9146056760278,23.0831498695105,-35.533412456574,23.8,25.1,10.9,"CU",2,12,71,281.92,1975.876,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",41,NA,596059,NA,"0-0","","min","tex","350","2390e7c4-637c-4dd0-8acd-a36a0dcb0518","B",607755,608577,2,2,2,"014605","2018-09-02T01:46:05Z","L","6-4","L","Nomar Mazara grounds out, pitcher Andrew Vasquez to first baseman Joe Mauer.   Rougned Odor to 3rd.  ","Groundout",NA,"6","3",NA,NA,"Nomar Mazara",NA,NA,"2018-09-02T01:49:15Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"746","Called Strike",351,"S","014738","2018-09-02T01:47:38Z",100.79,"180902_014744",81.6,74.4,3.47879996772722,1.69390234295147,-9.59718655251875,-5.15431039751432,0.42528231698477,3.36075878749647,2.92057072784546,50,6.39319085884533,-2.9133018003555,-118.389009245344,1.39471493368428,-13.5244527163317,24.0967062908473,-39.4375550929565,23.8,19.7,12,"CU",2,3,32,298.239,1881.235,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",41,NA,596059,NA,"1-0","","min","tex","351","befaaf3f-d949-427b-9b0e-e36fb5d5d300","C",607755,608577,2,2,2,"014605","2018-09-02T01:46:05Z","L","6-4","L","Nomar Mazara grounds out, pitcher Andrew Vasquez to first baseman Joe Mauer.   Rougned Odor to 3rd.  ","Groundout",NA,"6","3",NA,NA,"Nomar Mazara",NA,NA,"2018-09-02T01:49:15Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"747","Ball",352,"B","014801","2018-09-02T01:48:01Z",63.98,"180902_014807",81.2,74.3,3.45415104730879,1.7435356668023,-11.1140599560561,-4.54866497333474,1.3910869114149,3.79315377096598,3.03399823246943,50,6.42780231367209,-0.463925871462235,-117.915984884479,2.15427237912471,-15.6418279592745,22.5031977579967,-38.5757987034152,23.8,22.3,11.9,"CU",2,12,22,292.258,2079.441,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",41,NA,596059,NA,"1-1","","min","tex","352","11dfb121-7440-4ab7-8726-deafd5491e12","B",607755,608577,2,2,2,"014605","2018-09-02T01:46:05Z","L","6-4","L","Nomar Mazara grounds out, pitcher Andrew Vasquez to first baseman Joe Mauer.   Rougned Odor to 3rd.  ","Groundout",NA,"6","3",NA,NA,"Nomar Mazara",NA,NA,"2018-09-02T01:49:15Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"748","Foul",353,"S","014824","2018-09-02T01:48:24Z",106.56,"180902_014830",89.4,82.5,3.40484371447251,1.79315761983498,10.2461849733242,4.12418910737178,0.274028270125188,1.79215577336094,2.46579594335721,50,6.51070890168669,-9.04515492006036,-129.72382817349,-7.22046217478189,17.5535103651407,25.7745940082032,-25.1085899069402,23.8,-31,7.3,"SI",2,14,32,111.926,2116.176,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",41,NA,596059,NA,"2-1","","min","tex","353","99ea84a6-d75c-40d4-83b9-83cd1193f20d","F",607755,608577,2,2,2,"014605","2018-09-02T01:46:05Z","L","6-4","L","Nomar Mazara grounds out, pitcher Andrew Vasquez to first baseman Joe Mauer.   Rougned Odor to 3rd.  ","Groundout",NA,"6","3",NA,NA,"Nomar Mazara",NA,NA,"2018-09-02T01:49:15Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"749","In play, out(s)",354,"X","014854","2018-09-02T01:48:54Z",92.01,"180902_014900",82.2,76.1,3.5491975626622,1.79315761983498,-7.29631757310325,-4.15434933786502,0.655499877813694,3.50946086577808,3.06736545296934,50,6.3652737758384,-3.46143494186814,-119.527935580874,1.32154550570984,-10.6203209864126,21.7159318617088,-38.2210062190822,23.9,16.4,11,"CU",2,3,42,299.657,1483.359,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",41,NA,596059,NA,"2-2","","min","tex","354","8b904fdc-83ae-4ab6-b906-3eeb4b5aa0ae","X",607755,608577,2,2,2,"014605","2018-09-02T01:46:05Z","L","6-4","L","Nomar Mazara grounds out, pitcher Andrew Vasquez to first baseman Joe Mauer.   Rougned Odor to 3rd.  ","Groundout",NA,"6","3",NA,NA,"Nomar Mazara",NA,NA,"2018-09-02T01:49:15Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
"750","Called Strike",362,"S","015151","2018-09-02T01:51:51Z",113.64,"180902_015156",83,76.6,3.52808829857334,1.64425771442702,2.95517055176255,-6.05724133379084,0.0881826037049157,2.34702544707665,-1.84856632659793,50,5.92746717171316,3.7061986048605,-120.744787105653,0.0721845403960188,4.37667657109038,22.8069551059936,-41.1449643687956,23.9,-6.9,11.3,"CU",2,5,57,26.005,1199.324,"","","http://gd2.mlb.com/components/game/mlb/year_2018/month_09/day_01/gid_2018_09_01_minmlb_texmlb_1/inning/inning_all.xml","bottom",5,"Y",42,NA,NA,596059,"0-0","","min","tex","362","9864df36-bf97-4106-8f54-0585272f04b1","C",641427,134181,0,1,3,"015144","2018-09-02T01:51:44Z","R","5-11","R","Adrian Beltre lines out sharply to center fielder Jake Cave.  ","Lineout",NA,"6","3",NA,NA,"Adrian Beltre","Alan Busenitz",NA,"2018-09-02T01:52:39Z","Texas Rangers",35.5379981994629,24.798999786377,19.3369998931885,30.1684989929199,31.68,52.2940175534204,"2018","09","01"
